##############	##### OUTPUT FILE	: joey40.dat	###################


TIME (ns)  SUR	FACE TEMPERATURE(	"K), MELT DEPT"	H(A) & EVAPN. DEPTH(A)
400.8060608	1818.0330811  2	6716.894531	8043.431152
401.006073	1817.4897461  2	6716.646484	8043.431152
401.2060852	1816.9487305  2	6716.386719	8043.431152
401.4060974	1816.4099121  2	6716.117188	8043.431152
401.6061096	1815.8732910  2	6715.839844	8043.431152
401.8061218	1815.3388672  2	6715.548828	8043.431152
402.006134	1814.8067627  2	6715.251953	8043.431152
402.2061462	1814.2767334  2	6714.945313	8043.431152
402.4061584	1813.7490234  2	6714.625	8043.431152
402.6061707	1813.2233887  2	6714.296875	8043.431152
402.8061829	1812.6999512  2	6713.957031	8043.431152
403.0061951	1812.1785889  2	6713.609375	8043.431152
403.2062073	1811.6595459  2	6713.25	8043.431152
403.4062195	1811.1424561  2	6712.884766	8043.431152
403.6062317	1810.6275635  2	6712.507813	8043.431152
403.8062439	1810.1148682  2	6712.121094	8043.431152
404.0062561	1809.6042480  2	6711.724609	8043.431152
404.2062683	1809.0957031  2	6711.320313	8043.431152
404.4062805	1808.5892334  2	6710.904297	8043.431152
404.6062927	1808.0848389  2	6710.482422	8043.431152
404.8063049	1807.5825195  2	6710.052734	8043.431152
405.0063171	1807.0823975  2	6709.611328	8043.431152
405.2063293	1806.5841064  2	6709.160156	8043.431152
405.4063416	1806.0880127  2	6708.699219	8043.431152
405.6063538	1805.5938721  2	6708.230469	8043.431152
405.806366	1805.1018066  2	6707.753906	8043.431152
406.0063782	1804.6118164  2	6707.267578	8043.431152
406.2063904	1804.1237793  2	6706.771484	8043.431152
406.4064026	1803.6376953  2	6706.265625	8043.431152
406.6064148	1803.1536865  2	6705.753906	8043.431152
406.806427	1802.6716309  2	6705.230469	8043.431152
407.0064392	1802.1915283  2	6704.699219	8043.431152
407.2064514	1801.7133789  2	6704.160156	8043.431152
407.4064636	1801.2371826  2	6703.613281	8043.431152
407.6064758	1800.7629395  2	6703.054688	8043.431152
407.806488	1800.2906494  2	6702.490234	8043.431152
408.0065002	1799.8203125  2	6701.916016	8043.431152
408.2065125	1799.3518066  2	6701.330078	8043.431152
408.4065247	1798.8852539  2	6700.738281	8043.431152
408.6065369	1798.4206543  2	6700.138672	8043.431152
408.8065491	1797.9578857  2	6699.53125	8043.431152
409.0065613	1797.4970703  2	6698.914063	8043.431152
409.2065735	1797.0380859  2	6698.287109	8043.431152
409.4065857	1796.5810547  2	6697.654297	8043.431152
409.6065979	1796.1258545  2	6697.013672	8043.431152
409.8066101	1795.6724854  2	6696.361328	8043.431152
410.0066223	1795.2209473  2	6695.703125	8043.431152
410.2066345	1794.7712402  2	6695.039063	8043.431152
410.4066467	1794.3233643  2	6694.365234	8043.431152
410.6066589	1793.8773193  2	6693.681641	8043.431152
410.8066711	1793.4331055  2	6692.990234	8043.431152
411.0066833	1792.9907227  2	6692.292969	8043.431152
411.2066956	1792.5501709  2	6691.587891	8043.431152
411.4067078	1792.1113281  2	6690.871094	8043.431152
411.60672	1791.6743164  2	6690.148438	8043.431152
411.8067322	1791.2390137  2	6689.417969	8043.431152
412.0067444	1790.8055420  2	6688.679688	8043.431152
412.2067566	1790.3737793  2	6687.935547	8043.431152
412.4067688	1789.9438477  2	6687.181641	8043.431152
412.606781	1789.5156250  2	6686.419922	8043.431152
412.8067932	1789.0891113  2	6685.650391	8043.431152
413.0068054	1788.6643066  2	6684.873047	8043.431152
413.2068176	1788.2413330  2	6684.087891	8043.431152
413.4068298	1787.8199463  2	6683.296875	8043.431152
413.606842	1787.4003906  2	6682.498047	8043.431152
413.8068542	1786.9825439  2	6681.691406	8043.431152
414.0068665	1786.5662842  2	6680.876953	8043.431152
414.2068787	1786.1517334  2	6680.052734	8043.431152
414.4068909	1785.7388916  2	6679.224609	8043.431152
414.6069031	1785.3277588  2	6678.388672	8043.431152
414.8069153	1784.9182129  2	6677.542969	8043.431152
415.0069275	1784.5103760  2	6676.693359	8043.431152
415.2069397	1784.1041260  2	6675.833984	8043.431152
415.4069519	1783.6995850  2	6674.96875	8043.431152
415.6069641	1783.2966309  2	6674.097656	8043.431152
415.8069763	1782.8953857  2	6673.214844	8043.431152
416.0069885	1782.4957275  2	6672.328125	8043.431152
416.2070007	1782.0976562  2	6671.435547	8043.431152
416.4070129	1781.7011719  2	6670.533203	8043.431152
416.6070251	1781.3062744  2	6669.625	8043.431152
416.8070374	1780.9130859  2	6668.710938	8043.431152
417.0070496	1780.5213623  2	6667.787109	8043.431152
417.2070618	1780.1313477  2	6666.857422	8043.431152
417.407074	1779.7427979  2	6665.919922	8043.431152
417.6070862	1779.3558350  2	6664.976563	8043.431152
417.8070984	1778.9704590  2	6664.025391	8043.431152
418.0071106	1778.5866699  2	6663.068359	8043.431152
418.2071228	1778.2044678  2	6662.105469	8043.431152
418.407135	1777.8237305  2	6661.136719	8043.431152
418.6071472	1777.4444580  2	6660.158203	8043.431152
418.8071594	1777.0668945  2	6659.173828	8043.431152
419.0071716	1776.6906738  2	6658.183594	8043.431152
419.2071838	1776.3160400  2	6657.1875	8043.431152
419.407196	1775.9429932  2	6656.183594	8043.431152
419.6072083	1775.5712891  2	6655.171875	8043.431152
419.8072205	1775.2011719  2	6654.15625	8043.431152
420.0072327	1774.8326416  2	6653.130859	8043.431152
420.2072449	1774.4654541  2	6652.101563	8043.431152
420.4072571	1774.0997314  2	6651.066406	8043.431152
420.6072693	1773.7355957  2	6650.021484	8043.431152
420.8072815	1773.3729248  2	6648.972656	8043.431152
421.0072937	1773.0115967  2	6647.917969	8043.431152
421.2073059	1772.6517334  2	6646.855469	8043.431152
421.4073181	1772.2934570  2	6645.787109	8043.431152
421.6073303	1771.9365234  2	6644.714844	8043.431152
421.8073425	1771.5810547  2	6643.632813	8043.431152
422.0073547	1771.2269287  2	6642.544922	8043.431152
422.2073669	1770.8742676  2	6641.455078	8043.431152
422.4073792	1770.5230713  2	6640.355469	8043.431152
422.6073914	1770.1733398  2	6639.25	8043.431152
422.8074036	1769.8249512  2	6638.136719	8043.431152
423.0074158	1769.4779053  2	6637.019531	8043.431152
423.207428	1769.1323242  2	6635.896484	8043.431152
423.4074402	1768.7880859  2	6634.767578	8043.431152
423.6074524	1768.4451904  2	6633.632813	8043.431152
423.8074646	1768.1037598  2	6632.490234	8043.431152
424.0074768	1767.7636719  2	6631.34375	8043.431152
424.207489	1767.4249268  2	6630.189453	8043.431152
424.4075012	1767.0876465  2	6629.029297	8043.431152
424.6075134	1766.7515869  2	6627.865234	8043.431152
424.8075256	1766.4169922  2	6626.693359	8043.431152
425.0075378	1766.0836182  2	6625.517578	8043.431152
425.20755	1765.7515869  2	6624.335938	8043.431152
425.4075623	1765.4210205  2	6623.148438	8043.431152
425.6075745	1765.0916748  2	6621.953125	8043.431152
425.8075867	1764.7636719  2	6620.753906	8043.431152
426.0075989	1764.4370117  2	6619.550781	8043.431152
426.2076111	1764.1115723  2	6618.339844	8043.431152
426.4076233	1763.7874756  2	6617.125	8043.431152
426.6076355	1763.4647217  2	6615.904297	8043.431152
426.8076477	1763.1433105  2	6614.675781	8043.431152
427.0076599	1762.8231201  2	6613.443359	8043.431152
427.2076721	1762.5041504  2	6612.205078	8043.431152
427.4076843	1762.1865234  2	6610.958984	8043.431152
427.6076965	1761.8702393  2	6609.710938	8043.431152
427.8077087	1761.5550537  2	6608.457031	8043.431152
428.0077209	1761.2412109  2	6607.199219	8043.431152
428.2077332	1760.9287109  2	6605.931641	8043.431152
428.4077454	1760.6173096  2	6604.662109	8043.431152
428.6077576	1760.3072510  2	6603.384766	8043.431152
428.8077698	1759.9984131  2	6602.105469	8043.431152
429.007782	1759.6909180  2	6600.820313	8043.431152
429.2077942	1759.3845215  2	6599.529297	8043.431152
429.4078064	1759.0793457  2	6598.232422	8043.431152
429.6078186	1758.7753906  2	6596.929688	8043.431152
429.8078308	1758.4727783  2	6595.623047	8043.431152
430.007843	1758.1712646  2	6594.3125	8043.431152
430.2078552	1757.8709717  2	6592.996094	8043.431152
430.4078674	1757.5718994  2	6591.671875	8043.431152
430.6078796	1757.2740479  2	6590.345703	8043.431152
430.8078918	1756.9772949  2	6589.011719	8043.431152
431.0079041	1756.6817627  2	6587.675781	8043.431152
431.2079163	1756.3874512  2	6586.332031	8043.431152
431.4079285	1756.0943604  2	6584.986328	8043.431152
431.6079407	1755.8023682  2	6583.632813	8043.431152
431.8079529	1755.5114746  2	6582.277344	8043.431152
432.0079651	1755.2219238  2	6580.916016	8043.431152
432.2079773	1754.9333496  2	6579.548828	8043.431152
432.4079895	1754.6461182  2	6578.177734	8043.431152
432.6080017	1754.3598633  2	6576.802734	8043.431152
432.8080139	1754.0748291  2	6575.421875	8043.431152
433.0080261	1753.7908936  2	6574.037109	8043.431152
433.2080383	1753.5081787  2	6572.646484	8043.431152
433.4080505	1753.2265625  2	6571.251953	8043.431152
433.6080627	1752.9460449  2	6569.853516	8043.431152
433.808075	1752.6666260  2	6568.449219	8043.431152
434.0080872	1752.3883057  2	6567.039063	8043.431152
434.2080994	1752.1112061  2	6565.625	8043.431152
434.4081116	1751.8350830  2	6564.207031	8043.431152
434.6081238	1751.5601807  2	6562.783203	8043.431152
434.808136	1751.2863770  2	6561.355469	8043.431152
435.0081482	1751.0135498  2	6559.923828	8043.431152
435.2081604	1750.7419434  2	6558.484375	8043.431152
435.4081726	1750.4713135  2	6557.044922	8043.431152
435.6081848	1750.2017822  2	6555.599609	8043.431152
435.808197	1749.9333496  2	6554.148438	8043.431152
436.0082092	1749.6660156  2	6552.695313	8043.431152
436.2082214	1749.3997803  2	6551.236328	8043.431152
436.4082336	1749.1345215  2	6549.771484	8043.431152
436.6082458	1748.8703613  2	6548.302734	8043.431152
436.8082581	1748.6071777  2	6546.832031	8043.431152
437.0082703	1748.3452148  2	6545.357422	8043.431152
437.2082825	1748.0841064  2	6543.876953	8043.431152
437.4082947	1747.8242188  2	6542.390625	8043.431152
437.6083069	1747.5651855  2	6540.900391	8043.431152
437.8083191	1747.3073730  2	6539.410156	8043.431152
438.0083313	1747.0505371  2	6537.912109	8043.431152
438.2083435	1746.7946777  2	6536.408203	8043.431152
438.4083557	1746.5397949  2	6534.902344	8043.431152
438.6083679	1746.2860107  2	6533.394531	8043.431152
438.8083801	1746.0332031  2	6531.878906	8043.431152
439.0083923	1745.7813721  2	6530.361328	8043.431152
439.2084045	1745.5306396  2	6528.837891	8043.431152
439.4084167	1745.2808838  2	6527.3125	8043.431152
439.608429	1745.0321045  2	6525.783203	8043.431152
439.8084412	1744.7843018  2	6524.248047	8043.431152
440.0084534	1744.5374756  2	6522.710938	8043.431152
440.2084656	1744.2917480  2	6521.167969	8043.431152
440.4084778	1744.0468750  2	6519.621094	8043.431152
440.60849	1743.8029785  2	6518.070313	8043.431152
440.8085022	1743.5601807  2	6516.515625	8043.431152
441.0085144	1743.3182373  2	6514.957031	8043.431152
441.2085266	1743.0772705  2	6513.394531	8043.431152
441.4085388	1742.8372803  2	6511.828125	8043.431152
441.608551	1742.5982666  2	6510.259766	8043.431152
441.8085632	1742.3602295  2	6508.685547	8043.431152
442.0085754	1742.1230469  2	6507.109375	8043.431152
442.2085876	1741.8869629  2	6505.527344	8043.431152
442.4085999	1741.6517334  2	6503.941406	8043.431152
442.6086121	1741.4173584  2	6502.353516	8043.431152
442.8086243	1741.1840820  2	6500.761719	8043.431152
443.0086365	1740.9515381  2	6499.166016	8043.431152
443.2086487	1740.7200928  2	6497.566406	8043.431152
443.4086609	1740.4895020  2	6495.962891	8043.431152
443.6086731	1740.2598877  2	6494.357422	8043.431152
443.8086853	1740.0311279  2	6492.746094	8043.431152
444.0086975	1739.8033447  2	6491.130859	8043.431152
444.2087097	1739.5764160  2	6489.513672	8043.431152
444.4087219	1739.3503418  2	6487.892578	8043.431152
444.6087341	1739.1252441  2	6486.265625	8043.431152
444.8087463	1738.9011230  2	6484.636719	8043.431152
445.0087585	1738.6777344  2	6483.003906	8043.431152
445.2087708	1738.4553223  2	6481.369141	8043.431152
445.408783	1738.2337646  2	6479.730469	8043.431152
445.6087952	1738.0131836  2	6478.087891	8043.431152
445.8088074	1737.7934570  2	6476.441406	8043.431152
446.0088196	1737.5744629  2	6474.792969	8043.431152
446.2088318	1737.3564453  2	6473.140625	8043.431152
446.408844	1737.1394043  2	6471.482422	8043.431152
446.6088562	1736.9230957  2	6469.824219	8043.431152
446.8088684	1736.7076416  2	6468.162109	8043.431152
447.0088806	1736.4931641  2	6466.496094	8043.431152
447.2088928	1736.2794189  2	6464.826172	8043.431152
447.408905	1736.0665283  2	6463.154297	8043.431152
447.6089172	1735.8546143  2	6461.476563	8043.431152
447.8089294	1735.6434326  2	6459.798828	8043.431152
448.0089417	1735.4331055  2	6458.115234	8043.431152
448.2089539	1735.2236328  2	6456.429688	8043.431152
448.4089661	1735.0150146  2	6454.738281	8043.431152
448.6089783	1734.8072510  2	6453.046875	8043.431152
448.8089905	1734.6002197  2	6451.351563	8043.431152
449.0090027	1734.3941650  2	6449.652344	8043.431152
449.2090149	1734.1888428  2	6447.947266	8043.431152
449.4090271	1733.9843750  2	6446.244141	8043.431152
449.6090393	1733.7806396  2	6444.537109	8043.431152
449.8090515	1733.5777588  2	6442.824219	8043.431152
450.0090637	1733.3757324  2	6441.109375	8043.431152
450.2090759	1733.1744385  2	6439.394531	8043.431152
450.4090881	1732.9739990  2	6437.673828	8043.431152
450.6091003	1732.7744141  2	6435.949219	8043.431152
450.8091125	1732.5755615  2	6434.222656	8043.431152
451.0091248	1732.3775635  2	6432.494141	8043.431152
451.209137	1732.1802979  2	6430.761719	8043.431152
451.4091492	1731.9837646  2	6429.025391	8043.431152
451.6091614	1731.7880859  2	6427.287109	8043.431152
451.8091736	1731.5932617  2	6425.546875	8043.431152
452.0091858	1731.3991699  2	6423.800781	8043.431152
452.209198	1731.2058105  2	6422.054688	8043.431152
452.4092102	1731.0131836  2	6420.304688	8043.431152
452.6092224	1730.8214111  2	6418.552734	8043.431152
452.8092346	1730.6303711  2	6416.794922	8043.431152
453.0092468	1730.4400635  2	6415.035156	8043.431152
453.209259	1730.2506104  2	6413.273438	8043.431152
453.4092712	1730.0618896  2	6411.507813	8043.431152
453.6092834	1729.8739014  2	6409.742188	8043.431152
453.8092957	1729.6866455  2	6407.974609	8043.431152
454.0093079	1729.5001221  2	6406.199219	8043.431152
454.2093201	1729.3143311  2	6404.421875	8043.431152
454.4093323	1729.1293945  2	6402.644531	8043.431152
454.6093445	1728.9450684  2	6400.863281	8043.431152
454.8093567	1728.7615967  2	6399.080078	8043.431152
455.0093689	1728.5787354  2	6397.294922	8043.431152
455.2093811	1728.3967285  2	6395.503906	8043.431152
455.4093933	1728.2153320  2	6393.710938	8043.431152
455.6094055	1728.0347900  2	6391.916016	8043.431152
455.8094177	1727.8548584  2	6390.117188	8043.431152
456.0094299	1727.6757812  2	6388.318359	8043.431152
456.2094421	1727.4973145  2	6386.515625	8043.431152
456.4094543	1727.3195801  2	6384.710938	8043.431152
456.6094666	1727.1425781  2	6382.904297	8043.431152
456.8094788	1726.9661865  2	6381.09375	8043.431152
457.009491	1726.7906494  2	6379.28125	8043.431152
457.2095032	1726.6157227  2	6377.46875	8043.431152
457.4095154	1726.4415283  2	6375.648438	8043.431152
457.6095276	1726.2680664  2	6373.826172	8043.431152
457.8095398	1726.0952148  2	6372.003906	8043.431152
458.009552	1725.9230957  2	6370.175781	8043.431152
458.2095642	1725.7517090  2	6368.349609	8043.431152
458.4095764	1725.5809326  2	6366.517578	8043.431152
458.6095886	1725.4108887  2	6364.683594	8043.431152
458.8096008	1725.2415771  2	6362.847656	8043.431152
459.009613	1725.0728760  2	6361.009766	8043.431152
459.2096252	1724.9047852  2	6359.167969	8043.431152
459.4096375	1724.7374268  2	6357.326172	8043.431152
459.6096497	1724.5708008  2	6355.480469	8043.431152
459.8096619	1724.4047852  2	6353.632813	8043.431152
460.0096741	1724.2395020  2	6351.783203	8043.431152
460.2096863	1724.0748291  2	6349.929688	8043.431152
460.4096985	1723.9107666  2	6348.076172	8043.431152
460.6097107	1723.7474365  2	6346.21875	8043.431152
460.8097229	1723.5847168  2	6344.357422	8043.431152
461.0097351	1723.4226074  2	6342.496094	8043.431152
461.2097473	1723.2612305  2	6340.630859	8043.431152
461.4097595	1723.1004639  2	6338.765625	8043.431152
461.6097717	1722.9404297  2	6336.896484	8043.431152
461.8097839	1722.7810059  2	6335.023438	8043.431152
462.0097961	1722.6221924  2	6333.152344	8043.431152
462.2098083	1722.4639893  2	6331.279297	8043.431152
462.4098206	1722.3063965  2	6329.402344	8043.431152
462.6098328	1722.1495361  2	6327.523438	8043.431152
462.809845	1721.9931641  2	6325.642578	8043.431152
463.0098572	1721.8375244  2	6323.759766	8043.431152
463.2098694	1721.6824951  2	6321.873047	8043.431152
463.4098816	1721.5280762  2	6319.984375	8043.431152
463.6098938	1721.3742676  2	6318.09375	8043.431152
463.809906	1721.2211914  2	6316.201172	8043.431152
464.0099182	1721.0686035  2	6314.306641	8043.431152
464.2099304	1720.9166260  2	6312.410156	8043.431152
464.4099426	1720.7652588  2	6310.511719	8043.431152
464.6099548	1720.6146240  2	6308.613281	8043.431152
464.809967	1720.4644775  2	6306.708984	8043.431152
465.0099792	1720.3149414  2	6304.804688	8043.431152
465.2099915	1720.1660156  2	6302.898438	8043.431152
465.4100037	1720.0177002  2	6300.986328	8043.431152
465.6100159	1719.8699951  2	6299.078125	8043.431152
465.8100281	1719.7229004  2	6297.166016	8043.431152
466.0100403	1719.5764160  2	6295.251953	8043.431152
466.2100525	1719.4304199  2	6293.333984	8043.431152
466.4100647	1719.2850342  2	6291.416016	8043.431152
466.6100769	1719.1403809  2	6289.494141	8043.431152
466.8100891	1718.9960938  2	6287.572266	8043.431152
467.0101013	1718.8525391  2	6285.648438	8043.431152
467.2101135	1718.7094727  2	6283.720703	8043.431152
467.4101257	1718.5670166  2	6281.792969	8043.431152
467.6101379	1718.4251709  2	6279.861328	8043.431152
467.8101501	1718.2839355  2	6277.931641	8043.431152
468.0101624	1718.1431885  2	6275.996094	8043.431152
468.2101746	1718.0029297  2	6274.060547	8043.431152
468.4101868	1717.8634033  2	6272.123047	8043.431152
468.610199	1717.7243652  2	6270.183594	8043.431152
468.8102112	1717.5858154  2	6268.244141	8043.431152
469.0102234	1717.4479980  2	6266.300781	8043.431152
469.2102356	1717.3105469  2	6264.353516	8043.431152
469.4102478	1717.1737061  2	6262.40625	8043.431152
469.61026	1717.0374756  2	6260.458984	8043.431152
469.8102722	1716.9018555  2	6258.507813	8043.431152
470.0102844	1716.7666016  2	6256.554688	8043.431152
470.2102966	1716.6320801  2	6254.599609	8043.431152
470.4103088	1716.4979248  2	6252.644531	8043.431152
470.610321	1716.3643799  2	6250.6875	8043.431152
470.8103333	1716.2314453  2	6248.728516	8043.431152
471.0103455	1716.0989990  2	6246.769531	8043.431152
471.2103577	1715.9670410  2	6244.806641	8043.431152
471.4103699	1715.8356934  2	6242.841797	8043.431152
471.6103821	1715.7048340  2	6240.875	8043.431152
471.8103943	1715.5744629  2	6238.908203	8043.431152
472.0104065	1715.4447021  2	6236.9375	8043.431152
472.2104187	1715.3154297  2	6234.96875	8043.431152
472.4104309	1715.1866455  2	6232.996094	8043.431152
472.6104431	1715.0583496  2	6231.021484	8043.431152
472.8104553	1714.9306641  2	6229.044922	8043.431152
473.0104675	1714.8034668  2	6227.068359	8043.431152
473.2104797	1714.6767578  2	6225.089844	8043.431152
473.4104919	1714.5506592  2	6223.107422	8043.431152
473.6105042	1714.4249268  2	6221.126953	8043.431152
473.8105164	1714.2998047  2	6219.142578	8043.431152
474.0105286	1714.1751709  2	6217.15625	8043.431152
474.2105408	1714.0510254  2	6215.171875	8043.431152
474.410553	1713.9273682  2	6213.181641	8043.431152
474.6105652	1713.8041992  2	6211.193359	8043.431152
474.8105774	1713.6816406  2	6209.201172	8043.431152
475.0105896	1713.5594482  2	6207.208984	8043.431152
475.2106018	1713.4378662  2	6205.212891	8043.431152
475.410614	1713.3166504  2	6203.216797	8043.431152
475.6106262	1713.1960449  2	6201.21875	8043.431152
475.8106384	1713.0758057  2	6199.220703	8043.431152
476.0106506	1712.9561768  2	6197.220703	8043.431152
476.2106628	1712.8369141  2	6195.21875	8043.431152
476.410675	1712.7181396  2	6193.216797	8043.431152
476.6106873	1712.5999756  2	6191.208984	8043.431152
476.8106995	1712.4821777  2	6189.203125	8043.431152
477.0107117	1712.3648682  2	6187.195313	8043.431152
477.2107239	1712.2480469  2	6185.185547	8043.431152
477.4107361	1712.1317139  2	6183.175781	8043.431152
477.6107483	1712.0158691  2	6181.164063	8043.431152
477.8107605	1711.9005127  2	6179.148438	8043.431152
478.0107727	1711.7856445  2	6177.132813	8043.431152
478.2107849	1711.6711426  2	6175.117188	8043.431152
478.4107971	1711.5571289  2	6173.099609	8043.431152
478.6108093	1711.4436035  2	6171.082031	8043.431152
478.8108215	1711.3305664  2	6169.060547	8043.431152
479.0108337	1711.2178955  2	6167.039063	8043.431152
479.2108459	1711.1058350  2	6165.017578	8043.431152
479.4108582	1710.9941406  2	6162.994141	8043.431152
479.6108704	1710.8828125  2	6160.966797	8043.431152
479.8108826	1710.7720947  2	6158.941406	8043.431152
480.0108948	1710.6617432  2	6156.912109	8043.431152
480.210907	1710.5518799  2	6154.882813	8043.431152
480.4109192	1710.4423828  2	6152.851563	8043.431152
480.6109314	1710.3333740  2	6150.820313	8043.431152
480.8109436	1710.2248535  2	6148.787109	8043.431152
481.0109558	1710.1166992  2	6146.753906	8043.431152
481.210968	1710.0090332  2	6144.716797	8043.431152
481.4109802	1709.9018555  2	6142.681641	8043.431152
481.6109924	1709.7950439  2	6140.642578	8043.431152
481.8110046	1709.6885986  2	6138.603516	8043.431152
482.0110168	1709.5827637  2	6136.5625	8043.431152
482.2110291	1709.4771729  2	6134.521484	8043.431152
482.4110413	1709.3721924  2	6132.478516	8043.431152
482.6110535	1709.2675781  2	6130.435547	8043.431152
482.8110657	1709.1633301  2	6128.388672	8043.431152
483.0110779	1709.0595703  2	6126.34375	8043.431152
483.2110901	1708.9561768  2	6124.296875	8043.431152
483.4111023	1708.8531494  2	6122.248047	8043.431152
483.6111145	1708.7507324  2	6120.197266	8043.431152
483.8111267	1708.6485596  2	6118.146484	8043.431152
484.0111389	1708.5468750  2	6116.09375	8043.431152
484.2111511	1708.4455566  2	6114.042969	8043.431152
484.4111633	1708.3447266  2	6111.986328	8043.431152
484.6111755	1708.2442627  2	6109.931641	8043.431152
484.8111877	1708.1442871  2	6107.873047	8043.431152
485.0112	1708.0446777  2	6105.816406	8043.431152
485.2112122	1707.9454346  2	6103.755859	8043.431152
485.4112244	1707.8465576  2	6101.695313	8043.431152
485.6112366	1707.7481689  2	6099.634766	8043.431152
485.8112488	1707.6501465  2	6097.572266	8043.431152
486.011261	1707.5526123  2	6095.507813	8043.431152
486.2112732	1707.4553223  2	6093.445313	8043.431152
486.4112854	1707.3585205  2	6091.378906	8043.431152
486.6112976	1707.2620850  2	6089.3125	8043.431152
486.8113098	1707.1661377  2	6087.246094	8043.431152
487.011322	1707.0704346  2	6085.175781	8043.431152
487.2113342	1706.9752197  2	6083.107422	8043.431152
487.4113464	1706.8803711  2	6081.037109	8043.431152
487.6113586	1706.7858887  2	6078.966797	8043.431152
487.8113708	1706.6917725  2	6076.892578	8043.431152
488.0113831	1706.5981445  2	6074.818359	8043.431152
488.2113953	1706.5048828  2	6072.744141	8043.431152
488.4114075	1706.4118652  2	6070.669922	8043.431152
488.6114197	1706.3193359  2	6068.59375	8043.431152
488.8114319	1706.2271729  2	6066.517578	8043.431152
489.0114441	1706.1353760  2	6064.4375	8043.431152
489.2114563	1706.0440674  2	6062.359375	8043.431152
489.4114685	1705.9530029  2	6060.279297	8043.431152
489.6114807	1705.8623047  2	6058.199219	8043.431152
489.8114929	1705.7719727  2	6056.117188	8043.431152
490.0115051	1705.6821289  2	6054.033203	8043.431152
490.2115173	1705.5925293  2	6051.949219	8043.431152
490.4115295	1705.5034180  2	6049.865234	8043.431152
490.6115417	1705.4145508  2	6047.78125	8043.431152
490.811554	1705.3260498  2	6045.693359	8043.431152
491.0115662	1705.2380371  2	6043.607422	8043.431152
491.2115784	1705.1502686  2	6041.519531	8043.431152
491.4115906	1705.0629883  2	6039.429688	8043.431152
491.6116028	1704.9759521  2	6037.339844	8043.431152
491.811615	1704.8892822  2	6035.25	8043.431152
492.0116272	1704.8029785  2	6033.15625	8043.431152
492.2116394	1704.7170410  2	6031.064453	8043.431152
492.4116516	1704.6314697  2	6028.970703	8043.431152
492.6116638	1704.5462646  2	6026.878906	8043.431152
492.811676	1704.4613037  2	6024.78125	8043.431152
493.0116882	1704.3768311  2	6022.685547	8043.431152
493.2117004	1704.2926025  2	6020.591797	8043.431152
493.4117126	1704.2087402  2	6018.494141	8043.431152
493.6117249	1704.1252441  2	6016.394531	8043.431152
493.8117371	1704.0421143  2	6014.296875	8043.431152
494.0117493	1703.9593506  2	6012.195313	8043.431152
494.2117615	1703.8768311  2	6010.095703	8043.431152
494.4117737	1703.7947998  2	6007.996094	8043.431152
494.6117859	1703.7130127  2	6005.890625	8043.431152
494.8117981	1703.6314697  2	6003.789063	8043.431152
495.0118103	1703.5504150  2	6001.685547	8043.431152
495.2118225	1703.4696045  2	5999.582031	8043.431152
495.4118347	1703.3891602  2	5997.476563	8043.431152
495.6118469	1703.3090820  2	5995.371094	8043.431152
495.8118591	1703.2292480  2	5993.265625	8043.431152
496.0118713	1703.1497803  2	5991.158203	8043.431152
496.2118835	1703.0706787  2	5989.048828	8043.431152
496.4118958	1702.9919434  2	5986.941406	8043.431152
496.611908	1702.9134521  2	5984.832031	8043.431152
496.8119202	1702.8353271  2	5982.722656	8043.431152
497.0119324	1702.7574463  2	5980.613281	8043.431152
497.2119446	1702.6799316  2	5978.501953	8043.431152
497.4119568	1702.6027832  2	5976.390625	8043.431152
497.611969	1702.5258789  2	5974.277344	8043.431152
497.8119812	1702.4493408  2	5972.166016	8043.431152
498.0119934	1702.3731689  2	5970.050781	8043.431152
498.2120056	1702.2972412  2	5967.935547	8043.431152
498.4120178	1702.2215576  2	5965.822266	8043.431152
498.61203	1702.1463623  2	5963.707031	8043.431152
498.8120422	1702.0712891  2	5961.589844	8043.431152
499.0120544	1701.9967041  2	5959.472656	8043.431152
499.2120667	1701.9223633  2	5957.355469	8043.431152
499.4120789	1701.8482666  2	5955.238281	8043.431152
499.6120911	1701.7745361  2	5953.119141	8043.431152
499.8121033	1701.7010498  2	5950.998047	8043.431152
500.0121155	1701.6279297  2	5948.878906	8043.431152
500.2121277	1701.5551758  2	5946.759766	8043.431152
500.4121399	1701.4826660  2	5944.636719	8043.431152
500.6121521	1701.4104004  2	5942.515625	8043.431152
500.8121643	1701.3385010  2	5940.392578	8043.431152
501.0121765	1701.2668457  2	5938.271484	8043.431152
501.2121887	1701.1955566  2	5936.146484	8043.431152
501.4122009	1701.1245117  2	5934.023438	8043.431152
501.6122131	1701.0537109  2	5931.900391	8043.431152
501.8122253	1700.9832764  2	5929.775391	8043.431152
502.0122375	1700.9130859  2	5927.650391	8043.431152
502.2122498	1700.8432617  2	5925.523438	8043.431152
502.412262	1700.7736816  2	5923.396484	8043.431152
502.6122742	1700.7044678  2	5921.269531	8043.431152
502.8122864	1700.6353760  2	5919.142578	8043.431152
503.0122986	1700.5667725  2	5917.015625	8043.431152
503.2123108	1700.4982910  2	5914.886719	8043.431152
503.412323	1700.4301758  2	5912.755859	8043.431152
503.6123352	1700.3623047  2	5910.626953	8043.431152
503.8123474	1700.2947998  2	5908.498047	8043.431152
504.0123596	1700.2274170  2	5906.365234	8043.431152
